courseId,courseName,courseDescription,courseCredits,courseSubject,courseLevel,courseCampus
ANT 320,California's Native Past,"Overview of the paleoenvironment, prehistory, archaeology, and ethnography of Native California. The last 12,000 years of California's past from the arrival of the first human beings to the establishment of Spanish settlements in 1769, and the demise of native societies.","(None, None)",Anthropology (Ant),,
ANT 330,Indigenous South Americans,"Indigenous peoples of South America from the past to the present. Cross-cultural study of small band societies, tribes and large civilization states located from the Amazon basin to the Altiplano. Comparison of current state of indigenous rights and place in modern society. Fulfills GE Upper-Division D (GE Area D5 for students on the 2019-20 or earlier catalogs).","(None, None)",Anthropology (Ant),,
ANT 344,"Sex, Death, and Human Nature","How Darwinian processes of differential reproduction and mortality influence human interests, passions and behaviors. Theories of inclusive fitness, parental investment and senescence. Sex differences, sexual attraction, life histories, violence and aggression, including rape, homicide and infanticide. Fulfills GE Upper-Division D (GE Area D5 for students on the 2019-20 or earlier catalogs).","(None, None)",Anthropology (Ant),,
ANT 345,Human Behavioral Ecology,"Biological and cultural influences of natural and sexual selection on individual behavior. Ecological effects on human behavior to reproduce and acquire resources. Scientific method for understanding foraging behavior, group living, social skills, kinship, parenting, religion, and mating. Cross-cultural, cross-sex, and cross-species comparisons. Course may be offered in classroom-based or online format. Fulfills GE Upper-Division D (GE Area D5 for students on the 2019-20 or earlier catalogs).","(None, None)",Anthropology (Ant),,
ANT 360,Human Cultural Adaptations,"Social and cultural evolution from Paleolithic times to the present. Interactions of demographic, economic and ecological factors are emphasized. Main topics include human nature/culture, sex and gender, cooperation and conflict, the 'agricultural revolution', state formation, social inequality and globalization. Fulfills GE Upper-Division D (GE Area D5 for students on the 2019-20 or earlier catalogs).","(None, None)",Anthropology (Ant),,
ANT 384,Professional Preparation for Anthropologists/Geographers,"Preparation for professional advancement in the fields of anthropology and geography. Supervised career planning emphasizing resume development, selection of an internship or international experience, exploration of career options and graduate programs. Lectures from outside, practicing professionals. Course may be offered in classroom-based or online format. Credit/No Credit grading only. 1 seminar. Formerly ANT 464.","(None, None)",Anthropology (Ant),,
ANT 393,Action-oriented Ethnography,"Development of knowledge and skills needed to conduct original action-oriented ethnographic research. Grounded in the reflexive 'turn' in anthropology and critical race, science, technology and society, queer and feminist studies, students will engage questions of authority, representation, critical consciousness and justice. Crosslisted as ANT/ISLA 393.","(None, None)",Anthropology (Ant),,
ANT 400,Special Problems for Advanced Undergraduates,"Individual investigation, research, studies, or surveys of selected problems. Total credit limited to 8 units, with a maximum of 4 units per quarter.","(1, 4)",Anthropology (Ant),,
ANT 401,Culture and Health,Global perspective on the relationship between culture and health. Ecological factors influencing health and illness. Origins of disease and impact of diseases on society. Diet and nutrition. Classifications of illness causation. Kinds of curers. Relationship of gender and reproduction to illness. Pharmacology. Mental illness. Global health problems. Alternative health care modalities. Health-care needs of U. S. ethnic groups.,"(None, None)",Anthropology (Ant),,
ANT 402,Nutritional Anthropology,"Interrelationships of sociocultural and ecological factors and their influence on nutrition and human health in developing and developed country contexts. Topics include human adaptation, nutritional assessment, food production and allocation, the effect of development on diet and health.","(None, None)",Anthropology (Ant),,
ANT 415,Native American Cultures,"Survey of Native American cultures from earliest times to present, emphasizing regional diversity in traditional lifeways. Origins of New World peoples, domestication, war, social organization, trade and gender roles. Fulfills USCP.","(None, None)",Anthropology (Ant),,
ANT 425,"Meaning, Gender, and Identity in Anthropological Theory","Exploration of the intersection of anthropological theory with meaning, gender/sexuality, and identity formations within and between cultural contexts. Situate and analyze anthropological discourses regarding social meanings and cultural identities as defined by oppositions of us and other, male and female, normal and abnormal, natural and unnatural. Provide a potential source of comparative cultural reflection and critique.","(None, None)",Anthropology (Ant),,
ANT 455,Anthropology-Geography Research Design and Methods,"Development of knowledge and skills needed to conduct original scientific anthropology-geography research and prepares students for senior projects. Various empirical methodologies highlighted, with a focus on quantitative design and measurement of human culture, biology, behavior, environment and ecology. Course may be offered in classroom-based, online, or hybrid. Crosslisted as ANT/GEOG 455.","(None, None)",Anthropology (Ant),,
