courseId,courseName,courseDescription,courseCredits,courseSubject,courseLevel,courseCampus
ED 8600,Classroom-Based Research I,"Exploration of classroom-based research related to teaching and learning; and an overview of basic educational research, including the formation of research questions, data collection methods, data analysis techniques appropriate to classroom-based research, and IRB training and the ethics of research in public schools.","(3, 3)",Education,Graduate,
ED 8650,Curriculum Theory,"Principles, techniques and trends in K-12 school curriculum development and evaluation are covered.","(3, 3)",Education,Graduate,
ED 8700,STEAM Instructional Design,"Focuses on STEAM instructional design for teachers, including subject-matter alignment, discipline integration, and ways to employ problem-solving skills. Emphasizes STEAM-based practices such as problem-based, inquiry-rich, authentic tasks, and ways to integrate technology across the curriculum.","(3, 3)",Education,Graduate,
ED 8710,STEAM Transdisciplinary Teaching,"Focuses on STEAM-based instructional approaches, including the ways in which teachers structure the classroom environment, tasks, and resources to facilitate deep learning. These instructional approaches include problem-based, student-driven, authentic tasks, and technology integration, and supports for equitable participation. Coreq: ED 8711.","(3, 3)",Education,Graduate,
ED 8711,STEAM Transdisciplinary Teaching Laboratory,"Includes a field placement and focuses on the instructional content of STEAM teachers, including subject-matter alignment, discipline integration, and ways to employ problem-solving skills. Focus is on STEAM-based practices such as problem-based, inquiry-rich, authentic tasks, and ways to integrate technology across the curriculum. Coreq: ED 8710.","(0, 0)",Education,Graduate,
ED 8720,STEAM Enacted and Evaluated,"Focuses on the ways to implement the STEAM teaching beyond the classroom to create leaders in the pedagogy. Emphasizes evaluation, feedback and changes in practice, and examines and utilizes the STEAM Observation to help school teachers understand STEAM teaching and learning. Coreq: ED 8721.","(3, 3)",Education,Graduate,
ED 8721,STEAM Enacted and Evaluated Laboratory,"Lab includes a field placement that focuses on the ways to implement the STEAM teaching beyond the classroom to create leaders in the pedagogy. Emphasizes evaluation, feedback and changes in practice. Coreq: ED 8720.","(0, 0)",Education,Graduate,
ED 8730,STEAM Assessment,"Focuses on assessment practices the support learning, including the iterative process of refining instruction and evaluating learning in a real-world context using multiple forms of data. Assessment types include authentic, embedded, incorporate regular feedback, and drives adjustments to teaching.","(3, 3)",Education,Graduate,
ED 8750,Elements of Instructional Effectiveness,"Guided exploration of personal instructional practice and ensuing student success. Students compare and contrast instructional practice with current research on best practice performance, as well as create, analyze and reflect upon various instructional decisions and practices. This course is designed to enable teachers, mentors and instructional coaches improve instructional performance. Enrollment is limited to current P-12 classroom teachers.","(3, 3)",Education,Graduate,
ED 8760,"Curriculum, Instruction, Assessment and Learning from a Mentor Perspective","Students develop master teacher abilities through building one-to-one adult mentoring skills, models and techniques. Learning emphasizes developing a dialogue that revolves around reflection, growth and student achievement. Students learn to conduct full lesson observations, including pre-conferencing, observing, analysis of data and post conferencing. Techniques for providing evidence-based feedback are examined.","(3, 3)",Education,Graduate,
ED 8810,Effective Teaching Practice and the Learning Environment,"Teachers develop a comprehensive awareness of their personal and professional practices related to learning and development theories. Professional educators examine knowledge of and personal interactions with students in order to design responsive instructional content, learning environments, and pedagogical methods. As such, a keen understanding of the implications of student learning needs are explored and applied. Ed. in Teaching and Learning program or consent of instructor.","(3, 3)",Education,Graduate,
