courseId,courseName,courseDescription,courseCredits,courseSubject,courseLevel,courseCampus
HDFS 6200,Applied Research And Evaluation Methods,Graduate standing. Application of research to the development and evaluation of programming for children and families.,"(3, 3)",Human Development & Family Science,,
HDFS 6300,Hdfs And Social Policy,Graduate standing. Examination and critique of social from a family perspective.,"(3, 3)",Human Development & Family Science,,
HDFS 6400,"Program Design For Communities, Schools, And Families","Program design for communities, schools, and families is a course designed to teach the basics of the program planning process, the complexity of assessing need, program evaluation, and program delivery to targeted populations of people.","(3, 3)",Human Development & Family Science,,
HDFS 6930,Society And Health,"This course provide an overview of population-level theories of health and introduces students to concepts in society and health, with a focus on major themes related to social determinants of health and health inequities. May count eitherHDFS 6930orHUSC 6930.","(3, 3)",Human Development & Family Science,,
HDFS 6950,Seminar On Health Ecology And Equity,"This is a seminar course that features distinguished lecturers. This course provides knowledge on special topics in health ecology and equity, delving into specific research programs.","(3, 3)",Human Development & Family Science,,
HDFS 6970,Special Topics In Human Development And Family Science,", Graduate standing. Study of topics of special interest beyond the current departmental offerings. Course may be repeated for a maximum of 9 credit hours.","(3, 3)",Human Development & Family Science,,
HDFS 7010,Child And Adolescent Development In Context,Survey and critical examination of research on development from birth through adolescence.,"(3, 3)",Human Development & Family Science,,
HDFS 7020,Adult Development In Context,Survey and critical evaluation of research on development in the adult and aging periods of the life cycle.,"(3, 3)",Human Development & Family Science,,
HDFS 7030,Lifespan Development In Context,Survey and critical examination of research on human development from infancy through adulthood.,"(3, 3)",Human Development & Family Science,,
HDFS 7040,Family Processes,An orientation to family theories and their role in contemporary studies of family processes.,"(3, 3)",Human Development & Family Science,,
HDFS 7050,Research Methods For Human Development And Family Science,", Departmental approval. Survey of principles and methods for studying individuals, dyadic relationships and families.","(3, 3)",Human Development & Family Science,,
HDFS 7060,Research Methods For Human Development And Family Science Ii,", Departmental approval. Survey of principles and advanced methods for studying individuals, dyadic relationships, and families.","(3, 3)",Human Development & Family Science,,
HDFS 7070,Research Literacy In Human Development And Family Science,"Research literacy course informs students' as research consumers to identify, understand, discuss, and evaluate different types of research methods and statistical analyses, to communicate the findings of such research to others, and to use findings of quality research to impact future academic research and professional policy and practice.","(3, 3)",Human Development & Family Science,,
HDFS 7100,Psychosocial Care Of Medically And Emotionally Vulnerable Children,"Departmental approval. Child development theories, the impact of hospitalization on children and families, the impacts of trauma on development and coping, and common child life interventions are explored.","(3, 3)",Human Development & Family Science,,
HDFS 7110,Play And Therapeutic Interventions In Child Life,"Child development theory, play theory, adaptive play, and therapeutic interventions are explored in the context of helping children cope with stressors such as hospitalization, bereavement, and trauma. Undergraduate degree in child life, child development, human development and family studies, or another related field.","(3, 3)",Human Development & Family Science,,
HDFS 7120,Introduction To Capstone For Advanced Standing Child Life Students,"This course will prepare students to complete their capstone project, which will be completed during their last semester of graduate school. This course will focus on peer-to-peer learning, supervision of undergraduate and graduate learners, and community applications for child life programming. Specifically, clinical conversation among peers will be a core focus of the course.","(3, 3)",Human Development & Family Science,,
HDFS 7130,Child Life Program Development And Evaluation,Methods of creating and implementing Child Life programs; documenting and assessing program activities; and supervising child life students and professionals will be discussed. Department Approval.,"(3, 3)",Human Development & Family Science,,
