subject,code,title,hours
DPT - Doctor of Physical Therapy,DPT 6110,Doctoral Synthesis I,(1)
DPT - Doctor of Physical Therapy,DPT 6120,Doctoral Synthesis II,(1)
DPT - Doctor of Physical Therapy,DPT 6151,Pain Science,(1)
DPT - Doctor of Physical Therapy,DPT 6212,Functional Movement,(2)
DPT - Doctor of Physical Therapy,DPT 6214,Clinical Medicine I,(2)
DPT - Doctor of Physical Therapy,DPT 6220,"Bracing, Prosthetics, and Orthotics",(2)
DPT - Doctor of Physical Therapy,DPT 6221,Clinical Medicine II,(2)
DPT - Doctor of Physical Therapy,DPT 6270,Professional Physical Therapist Practice II,(2)
DPT - Doctor of Physical Therapy,DPT 6300,Human Physiology,(3)
DPT - Doctor of Physical Therapy,DPT 6301,Human Anatomy I,(3)
DPT - Doctor of Physical Therapy,DPT 6302,Introduction to Physical Therapy,(3)
DPT - Doctor of Physical Therapy,DPT 6303,Professional Physical Therapist Practice I,(3)
DPT - Doctor of Physical Therapy,DPT 6310,Health and Wellness Promotion,(3)
DPT - Doctor of Physical Therapy,DPT 6331,Physical Therapy Interventions,(3)
DPT - Doctor of Physical Therapy,DPT 6350,Pediatrics,(3)
DPT - Doctor of Physical Therapy,DPT 6360,Clinical Integration II,(3)
DPT - Doctor of Physical Therapy,DPT 6370,Business Principles for the Physical Therapist,(3)
DPT - Doctor of Physical Therapy,DPT 6421,Clinical Research,(4)
DPT - Doctor of Physical Therapy,DPT 6431,Aging Adult,(4)
DPT - Doctor of Physical Therapy,DPT 6441,Clinical Experience I,(4)
DPT - Doctor of Physical Therapy,DPT 6442,Clinical Experience II,(4)
DPT - Doctor of Physical Therapy,DPT 6450,Applied Neuroscience,(4)
DPT - Doctor of Physical Therapy,DPT 6451,Clinical Experience II,(4)
DPT - Doctor of Physical Therapy,DPT 6470,Cardiovascular and Pulmonary Systems,(4)
DPT - Doctor of Physical Therapy,DPT 6501,Human Anatomy II,(5)
DPT - Doctor of Physical Therapy,DPT 6530,Clinical Integration I,(5)
DPT - Doctor of Physical Therapy,DPT 6531,Neuromuscular System,(5)
DPT - Doctor of Physical Therapy,DPT 6540,Physical Therapy Examination,(5)
DPT - Doctor of Physical Therapy,DPT 6610,Human Anatomy,(6)
DPT - Doctor of Physical Therapy,DPT 6620,Musculoskeletal System I,(6)
DPT - Doctor of Physical Therapy,DPT 6630,Musculoskeletal System II,(6)
DSC - Data Science,DSC 1V9R,Research in Data Science,(3)
DSC - Data Science,DSC 1V9R,Research in Data Science,(3)
DSC - Data Science,DSC 1V9R,Research in Data Science,(3)
DSC - Data Science,DSC 2334,Computing and Computer Fundamentals,(3)
DSC - Data Science,DSC 2350,Discrete Structures for Data Science,(3)
DSC - Data Science,DSC 2V9R,Research in Data Science,(3)
DSC - Data Science,DSC 3310,Cloud Computing,(3)
DSC - Data Science,DSC 3334,Algorithms and Data Structures,(3)
DSC - Data Science,DSC 3335,Database Design and Applications for Data Science,(3)
DSC - Data Science,DSC 3344,Analytics for Machine Learning,(3)
DSC - Data Science,DSC 3V9R,Research in Data Science,(3)
DSC - Data Science,DSC 4310,Machine Learning,(3)
DSC - Data Science,DSC 4320,Data Visualization,(3)
DSC - Data Science,DSC 4354,Cybersecurity for Data Science,(3)
DSC - Data Science,DSC 4354,Big Data,(3)
DSC - Data Science,DSC 43C9,Data Science Capstone,(3)
ECO - Economics,ECO 1305,Issues in Economics for Non-Business Majors,(3)
ECO - Economics,ECO 1305,Issues in Economics for Non-Business Majors,(3)
ECO - Economics,ECO 1305,Issues in Economics for Non-Business Majors,(3)
ECO - Economics,ECO 1313,Economic Principles for BASE Program,(3)
ECO - Economics,ECO 1380,Introduction to Economic Analysis and Policy,(3)
ECO - Economics,ECO 2306,Principles of Microeconomics,(3)
ECO - Economics,ECO 2307,Principles of Macroeconomics,(3)
ECO - Economics,ECO 3305,Money and Banking,(3)
ECO - Economics,ECO 3305,Intermediate Microeconomic Analysis,(3)
ECO - Economics,ECO 3307,Intermediate Macroeconomic Analysis,(3)
ECO - Economics,ECO 3308,Engineering Economic Analysis,(3)
ECO - Economics,ECO 3321,Global Food Economy,(3)
ECO - Economics,ECO 3331,International Economics,(3)
ECO - Economics,ECO 3337,Sports Economics,(3)
ECO - Economics,ECO 3347,Introduction to Econometrics and Data Analysis,(3)
ECO - Economics,ECO 3390,Topics in Economics,(3)
ECO - Economics,ECO 4314,Behavioral and Experimental Economics,(3)
ECO - Economics,ECO 4316,"Economics of Firms, Industries, and Markets",(3)
ECO - Economics,ECO 4318,Law and Economics,(3)
ECO - Economics,ECO 4319,Game Theory,(3)
ECO - Economics,ECO 4320,The Economics of Government,(3)
ECO - Economics,ECO 4321,Energy Economics,(3)
ECO - Economics,ECO 4323,The Environment and Economic Analysis,(3)
ECO - Economics,ECO 4325,Urban and Regional Economic Analysis,(3)
ECO - Economics,ECO 4333,Foreign Exchange Markets,(3)
ECO - Economics,ECO 4334,Economic Development,(3)
ECO - Economics,ECO 4336,Economics of Labor,(3)
ECO - Economics,ECO 4338,Economic Systems of the World,(3)
ECO - Economics,ECO 4343,History of Economic Thought,(3)
ECO - Economics,ECO 4347,Advanced Econometrics,(3)
ECO - Economics,ECO 4349,Causal Inference and Research Design,(3)
ECO - Economics,ECO 4350,Economics of Health and Medical Care,(3)
ECO - Economics,ECO 4351,Data Science I,(3)
ECO - Economics,ECO 4352,Data Science II,(3)
ECO - Economics,ECO 4390,Advanced Topics in Economics,(3)
ECO - Economics,ECO 4V98,Special Studies in Economics,(1-6)
ECO - Economics,ECO 4V9R,Undergraduate Research in Economics,(3)
ECO - Economics,ECO 5001,Research Seminar,(0)
ECO - Economics,ECO 5002,Research Seminar,(0)
ECO - Economics,ECO 5110,Key Global Economic and Strategic Issues,(1)
ECO - Economics,ECO 5115,Pricing and Economic Analysis,(1)
ECO - Economics,ECO 5116,Economics of Strategic Interaction,(1)
ECO - Economics,ECO 5117,Managerial Macroeconomics,(1)
ECO - Economics,ECO 5199,Non-Thesis Degree Completion,(1)
ECO - Economics,ECO 5305,Business Foundations - Economics,(3)
ECO - Economics,ECO 5310,Macroeconomic Analysis in the Global Economy,(3)
ECO - Economics,ECO 5314,Seminar in Behavioral and Experimental Economics,(3)
ECO - Economics,ECO 5315,Microeconomic Theory and Business Decisions,(3)
ECO - Economics,ECO 5317,Contemporary Government and Business Relations,(3)
ECO - Economics,ECO 5318,Game Theory,(3)
ECO - Economics,ECO 5320,The Economics of Government,(3)
ECO - Economics,ECO 5321,Energy Economics,(3)
ECO - Economics,ECO 5325,Seminar in Regional Economics,(3)
ECO - Economics,ECO 5327,E-Commerce Economics,(3)
ECO - Economics,ECO 5330,Problem Areas in International Economics,(3)
ECO - Economics,ECO 5333,Foreign Exchange Markets and International Monetary Institutions,(3)
ECO - Economics,ECO 5334,Economic Development,(3)
ECO - Economics,ECO 5338,Seminar in World Economic Systems,(3)
ECO - Economics,ECO 5340,Economic Tools for Management Decision Making,(3)
ECO - Economics,ECO 5343,History of Economic Thought,(3)
ECO - Economics,ECO 5347,Econometric Theory and Methods,(3)
ECO - Economics,ECO 5349,Causal Inference and Research Design,(3)
ECO - Economics,ECO 5350,Health Economics,(3)
ECO - Economics,ECO 5351,Data Science I,(3)
ECO - Economics,ECO 5352,Data Science II,(3)
ECO - Economics,ECO 5360,Seminar in Corporate Finance,(3)
ECO - Economics,ECO 5362,Seminar in Corporate Short-term Financial Management,(3)
ECO - Economics,ECO 5365,Investment Management,(3)
ECO - Economics,ECO 5368,Seminar in Financial Markets,(3)
ECO - Economics,ECO 5370,Management of Financial Institutions,(3)
ECO - Economics,ECO 5415,Economics for Managers,(4)
ECS - Engineering & Computer Science,ECS 1101,ECS Leadership Development Seminar,(1)
ECS - Engineering & Computer Science,ECS 1101,ECS Leadership Development Seminar,(1)
ECS - Engineering & Computer Science,ECS 1101,ECS Leadership Development Seminar,(1)
ECS - Engineering & Computer Science,ECS 1V10,Renaissance Scholar: Technology and the Arts,(1-3)
ECS - Engineering & Computer Science,ECS 1V90,Special Topics in Freshman Engineering and Computer Science,(1-4)
EDA - Educational Administration,EDA 5378,Capstone Course: Special Problems in Student Affairs Administration,(3)
EDL - Educational Leadership,EDL 4363,"Philosophy, Principles, and Administration of Human Performance",(3)
EDL - Educational Leadership,EDL 4363,"Philosophy, Principles, and Administration of Human Performance",(3)
EDL - Educational Leadership,EDL 4363,"Philosophy, Principles, and Administration of Human Performance",(3)
EDL - Educational Leadership,EDL 5100,Professional Seminar in Higher Education and Student Affairs,(1)
EDL - Educational Leadership,EDL 5118,Competency Assessment and Development,(1)
EDL - Educational Leadership,EDL 5127,Seminar: Personal and Professional Values and Ethics,(1)
EDL - Educational Leadership,EDL 5128,Seminar: Interprofessional Practice,(1)
EDL - Educational Leadership,EDL 5129,Folio Assessment and Professional Development,(1)
EDL - Educational Leadership,EDL 5131,Practicum: Contextual Domains,(1)
EDL - Educational Leadership,EDL 5191,Introductory Graduate Seminar,(1)
EDL - Educational Leadership,EDL 5194,Leadership Theory,(1)
EDL - Educational Leadership,EDL 5195,Seminar: The Art of Advising and Mentoring,(1)
EDL - Educational Leadership,EDL 5196,Student Services in a Multicultural Society,(1)
EDL - Educational Leadership,EDL 5199,Non-Thesis Degree Completion,(1)
EDL - Educational Leadership,EDL 5273,Person-Environment Theories,(2)
EDL - Educational Leadership,EDL 5300,Research Applications in Educational Leadership,(3)
EDL - Educational Leadership,EDL 5301,Christian Faith and P-12 Educational Leadership,(3)
EDL - Educational Leadership,EDL 5302,Instructional Leadership,(3)
EDL - Educational Leadership,EDL 5303,Capstone in Educational Leadership,(3)
EDL - Educational Leadership,EDL 5305,International and Comparative Education,(3)
EDL - Educational Leadership,EDL 5322,Principles and Practices of Supervision,(3)
EDL - Educational Leadership,EDL 5323,Problems in Supervision,(3)
EDL - Educational Leadership,EDL 5324,Practicum in Supervision,(3)
EDL - Educational Leadership,EDL 5327,Educational Evaluation,(3)
EDL - Educational Leadership,EDL 5329,Philosophical and Cultural Contexts of Education,(3)
EDL - Educational Leadership,EDL 5330,Policy/Politics/Publ Rel Educ,(3)
EDL - Educational Leadership,EDL 5336,Qualitative Research in Higher Education,(3)
EDL - Educational Leadership,EDL 5344,School Business Management and Finance,(3)
EDL - Educational Leadership,EDL 5345,Fundamentals of School Leadership,(3)
EDL - Educational Leadership,EDL 5347,Administration of Pupil Personnel Services,(3)
EDL - Educational Leadership,EDL 5349,Administration of Staff Personnel Services,(3)
EDL - Educational Leadership,EDL 5353,The Principalship,(3)
EDL - Educational Leadership,EDL 5355,Transforming Learning Environments: School Facility Planning,(3)
EDL - Educational Leadership,EDL 5356,School Surveys and Field Studies,(3)
EDL - Educational Leadership,EDL 5357,Community Relations,(3)
EDL - Educational Leadership,EDL 5358,Seminar: Organizing and Administering School Reading Programs and Reading Clinics,(3)
EDL - Educational Leadership,EDL 5359,School Law and Governance,(3)
EDL - Educational Leadership,EDL 5360,Seminar: Administration of Special Programs,(3)
EDL - Educational Leadership,EDL 5360,Seminar: Administration of Special Programs,(3)
EDL - Educational Leadership,EDL 5360,Seminar: Administration of Special Programs,(3)
EDL - Educational Leadership,EDL 5370,Psychosocial Development in College Students,(3)
EDL - Educational Leadership,EDL 5371,Cognitive-Structural Development in College Students,(3)
EDL - Educational Leadership,EDL 5372,Culture and Organization of Higher Education,(3)
EDL - Educational Leadership,EDL 5374,Moral and Faith Development in College Students,(3)
EDL - Educational Leadership,EDL 5375,Sociology of Higher Education,(3)
EDL - Educational Leadership,EDL 5376,Human Resource Management and Development in Student Affairs,(3)
EDL - Educational Leadership,EDL 5378,Capstone Course: Special Problems in Student Services Leadership,(3)
EDL - Educational Leadership,EDL 5379,Foundations & History of Higher Education Leadership,(3)
EDL - Educational Leadership,EDL 5380,Technology and Leadership,(3)
EDL - Educational Leadership,EDL 5387,The College Dean,(3)
EDL - Educational Leadership,EDL 5388,College Registrar,(3)
EDL - Educational Leadership,EDL 5390,Seminar-Education,(3)
EDL - Educational Leadership,EDL 5391,Cultural Issues in Higher Education,(3)
EDL - Educational Leadership,EDL 5392,Higher Education & the Law,(3)
EDL - Educational Leadership,EDL 5393,Supervision of Student Teachers,(3)
EDL - Educational Leadership,EDL 5394,"Planning, Budgeting, & Human Resources in Higher Education",(3)
EDL - Educational Leadership,EDL 5395,Student Services Administration: Practicum I,(3)
EDL - Educational Leadership,EDL 5396,Student Services Administration: Practicum II,(3)
EDL - Educational Leadership,EDL 5399,Faith-Based Higher Education,(3)
EDL - Educational Leadership,EDL 5V19,Interpersonal Skills Lab,(1-3)
EDL - Educational Leadership,EDL 5V21,Practicum: Functional Domains,(1-3)
EDL - Educational Leadership,EDL 5V25,Practicum: Programmatic Domains,(1-3)
EDL - Educational Leadership,EDL 5V26,Practicum: Programmatic Domains,(1-3)
EDL - Educational Leadership,EDL 5V64,Internship in School Administration,(1-9)
EDL - Educational Leadership,EDL 5V65,Internship--Superintendent,(1-6)
EDL - Educational Leadership,EDL 5V95,Special Problems in Education,(1-4)
EDL - Educational Leadership,EDL 5V99,Thesis,(1-6)
EDL - Educational Leadership,EDL 6118,Leadership Assessment and Professional Development,(1)
EDL - Educational Leadership,EDL 6129,Professional Portfolio Assessment,(1)
EDL - Educational Leadership,EDL 6300,Research in Educational Leadership I,(3)
EDL - Educational Leadership,EDL 6301,Research in Educational Leadership II,(3)
EDL - Educational Leadership,EDL 6302,Teaching and Learning in Higher Education,(3)
EDL - Educational Leadership,EDL 6303,Seminar: Curriculum Management and Evaluation,(3)
EDL - Educational Leadership,EDL 6304,"Seminar: Politics, Policy and Governance of Education",(3)
EDL - Educational Leadership,EDL 6305,Ethics and Values in Educational Leadership,(3)
EDL - Educational Leadership,EDL 6306,Student Success in Higher Education,(3)
EDL - Educational Leadership,EDL 6309,Framing K-12 Problems for Inquiry,(3)
EDL - Educational Leadership,EDL 6310,Organizational Behavior and Leadership,(3)
EDL - Educational Leadership,EDL 6311,Qualitative Theory and Theology in Education,(3)
EDL - Educational Leadership,EDL 6312,Systemic Inquiry through Data Analytics,(3)
EDL - Educational Leadership,EDL 6335,Research Practicum in Education,(3)
EDL - Educational Leadership,EDL 6336,Qualitative Research and Data Analysis,(3)
EDL - Educational Leadership,EDL 6337,Research Practicum in Education II - Method,(3)
EDL - Educational Leadership,EDL 6344,School District Business Management and Finance,(3)
EDL - Educational Leadership,EDL 6349,Advanced Studies in Human Resource Management in Education,(3)
EDL - Educational Leadership,EDL 6350,Seminar: School Leadership,(3)
EDL - Educational Leadership,EDL 6352,Trends in Educational Thought,(3)
EDL - Educational Leadership,EDL 6355,Conflict Management and Resolution,(3)
EDL - Educational Leadership,EDL 6359,Advanced Studies in Education Law,(3)
EDL - Educational Leadership,EDL 6360,Seminar: Interprofessional Education and Practice,(3)
EDL - Educational Leadership,EDL 6363,Advanced Studies in Educational Leadership,(3)
EDL - Educational Leadership,EDL 6370,Seminar in American Educational Thought,(3)
EDL - Educational Leadership,EDL 6380,Technology in Educational Leadership,(3)
EDL - Educational Leadership,EDL 6383,Organization and Administration of the Community College,(3)
EDL - Educational Leadership,EDL 6384,Curriculum and Instruction in the Community College,(3)
EDL - Educational Leadership,EDL 6385,Higher Education--Business and Finance,(3)
EDL - Educational Leadership,EDL 6386,The Community College,(3)
EDL - Educational Leadership,EDL 6390,Seminar: Education,(3)
EDL - Educational Leadership,EDL 6V00,Graduate Research,(1-10)
EDL - Educational Leadership,EDL 6V20,Clinical Experiences for Educational Leaders,(1-2)
EDL - Educational Leadership,EDL 6V64,Internship in Educational Leadership,(1-9)
EDO - EDO,EDO 6390,Data Collection and Analysis for the Scholarly Practitioner,(3)
EDP - Educational Psychology,EDP 2336,The Developing Child,(3)
EDP - Educational Psychology,EDP 2336,The Developing Child,(3)
EDP - Educational Psychology,EDP 2336,The Developing Child,(3)
EDP - Educational Psychology,EDP 2350,Teaching Gifted and Talented,(3)
EDP - Educational Psychology,EDP 2360,Teaching Special Education,(3)
EDP - Educational Psychology,EDP 3322,The Inclusive Classroom,(3)
EDP - Educational Psychology,EDP 3324,Learning and Development,(3)
EDP - Educational Psychology,EDP 3325,Introduction to Educational Psychology,(3)
EDP - Educational Psychology,EDP 3327,Assessment Theory and Exceptionality,(3)
EDP - Educational Psychology,EDP 3330,Early Childhood Intervention (ECI): An Interdisciplinary Approach,(3)
EDP - Educational Psychology,EDP 3334,Collaborative Consultation in Special Education,(3)
EDP - Educational Psychology,EDP 3350,The Learning Sciences,(3)
EDP - Educational Psychology,EDP 3361,Developmental Disabilities,(3)
EDP - Educational Psychology,EDP 3362,Teaching Associate Special Education Part II,(3)
