"subject","course_code","course_name","description","credits"
"Communication Sciences and Disorders","CSD 300","Selected Topics","College of Arts and Sciences   Exploration of a topic (to be determined) not covered by the standard curriculum but of interest to faculty and students in a particular semester.  Repeatable","1-6 credit(s)  Irregularly"
"Communication Sciences and Disorders","CSD 303","Communication in the Classroom","College of Arts and Sciences   Survey of development of oral communication and disorders that may interfere with effective communication and affect school performance. Emphasis upon collaboration between teachers and speech/language pathologists in describing and facilitating children’s communication.","3 credit(s)  At least 1x fall or spring"
"Communication Sciences and Disorders","CSD 315","Anatomy and Physiology of the Speech and Hearing Mechanisms","College of Arts and Sciences   Double Numbered with CSD 615  Structure and function of the skeletal, neurological, and muscular systems involved in breathing, phonation, resonance, articulation, and hearing. Additional work is required of graduate students.  PREREQ CSD 212   Shared Competencies Critical and Creative Thinking ; Scientific Inquiry and Research Skills","3 credit(s)  At least 1x fall or spring"
"Communication Sciences and Disorders","CSD 316","Introduction to Applied Phonetics","College of Arts and Sciences   Double Numbered with CSD 616  Anatomical structures and processes involved in speech production. Phonetic transcription of speech of adults, normally developing children, and children with speech disorders. Acoustic phonetics, phonology, and dialects. Additional work required of graduate students.  Shared Competencies Communication Skills","3 credit(s)  At least 1x fall or spring"
"Communication Sciences and Disorders","CSD 325","Fundamentals of Hearing Sciences","College of Arts and Sciences   Introductory anatomy, physiology, and function of the normal auditory system. Introduction to the physics of sound and psychoacoustic principles.  PREREQ CSD 212   Shared Competencies Scientific Inquiry and Research Skills","3 credit(s)  At least 1x fall or spring"
"Communication Sciences and Disorders","CSD 345","Speech Science","College of Arts and Sciences   Double Numbered with CSD 645  Scientific principles involved in normal speech production across all speech subsystems. Properties of the acoustic waveform, including acoustic phonetics for vowels and consonants. Basic speech instrumentation used to measure respiratory, phonatory, velopharyngeal/nasal, and pharyngeal/oral components. Theories of speech perception. Additional work required of graduate students.  PREREQ CSD 212   Shared Competencies Critical and Creative Thinking","3 credit(s)  At least 1x fall or spring"
"Communication Sciences and Disorders","CSD 409","Cognitive Neuroscience of Speech and Language","College of Arts and Sciences   Crosslisted with NEU 409   Double Numbered with CSD 609  Neuroanatomical and neurophysiological aspects of speech and language. Role of central and peripheral nervous system in normal speech and language activities. Additional work required of graduate students.  Shared Competencies Critical and Creative Thinking","3 credit(s)  At least 1x fall or spring"
"Communication Sciences and Disorders","CSD 422","Development of Speech and Language","College of Arts and Sciences   Double Numbered with CSD 622  Theories and research on children’s acquisition of communication, syntax, semantics, pragmatics, morphology, and phonology. Relationships between oral and written language skills in comprehension and production processing; individual differences; cognitive, social, biological, familial, and cultural influences. Additional work required of graduate students.  Shared Competencies Communication Skills","3 credit(s)  At least 1x fall or spring"
"Communication Sciences and Disorders","CSD 426","Sociocultural Bases for Communication","College of Arts and Sciences   Double Numbered with CSD 626  This course will develop cultural competency for professionals working with  linguistically diverse populations and will also consider issues related to mental health, cultural values, gender identity, and sexual orientation. Additional work required for graduate students.  Shared Competencies Civic and Global Responsibility ; Communication Skills ; Ethics,  Integrity,  and Commitment to Diversity and Inclusion","3 credit(s)  At least 1x fall or spring"
"Communication Sciences and Disorders","CSD 427","Speech and Language Disorders in Children","College of Arts and Sciences   Double Numbered with CSD 627  Overview of normal articulation and development. Characteristics, incidence, etiology of childhood speech sound disorders and language impairment. Differences versus disorders. Principles of assessment and diagnostic. Elements of therapy, approaches to remediation. Additional work required of graduate students.  PREREQ CSD 316  AND CSD 422   Shared Competencies Scientific Inquiry and Research Skills","3 credit(s)  At least 1x fall or spring"
"Communication Sciences and Disorders","CSD 429","Basic Clinical Audiology","College of Arts and Sciences   Double Numbered with CSD 629  Introduction to clinical audiology; overview of hearing disorders,  anatomy, and physiology of the auditory mechanism, evaluation and treatment; basic pure-tone and speech audiometry. Additional work required of graduate students.  PREREQ CSD 212  Shared Competencies Scientific Inquiry and Research Skills","3 credit(s)  At least 1x fall or spring"
"Communication Sciences and Disorders","CSD 435","Aural Rehabilitation","College of Arts and Sciences   Double Numbered with CSD 635  Study of the management of children and adults with hearing impairments, with emphasis on the development and maintenance of functional communication through amplification, auditory training, speechreading, manual communication, and speech and language intervention. Additional work required of graduate students.  Shared Competencies Communication Skills","3 credit(s)  At least 1x fall or spring"
"Communication Sciences and Disorders","CSD 436","Impact of Hearing Loss: Health, happiness, relationships, work and hearing aids","College of Arts and Sciences   Relationship between hearing loss and healthy aging. Cognitive, psychological and social consequences of untreated hearing loss. Hearing rehabilitative strategies; models of care, hearing technologies, benefits and barriers to their development and use.","3 credit(s)  At least 1x fall or spring"
"Communication Sciences and Disorders","CSD 450","Clinical/Classroom Practicum","College of Arts and Sciences   Supervised practicum in clinic, hospital, early intervention, or school setting. Includes planning, staffing, implementation, modification, and outcomes assessment of evaluation and intervention procedures with clients and their families; professional issues addressed in regular seminar meetings. Permission of instructor.  PREREQ CSD 422   COREQ CSD 451   Repeatable 14 time(s), 15 credits maximum","1 credit(s)  Every semester"
"Communication Sciences and Disorders","CSD 451","Clinical Methods in Speech-Language Pathology","College of Arts and Sciences   Double Numbered with CSD 651  Introduces beginning clinicians to the therapeutic process ; professional expectations, the diagnosis process, general therapy considerations, therapy intervention techniques, evidence-based practice, and evaluation of the intervention process. Additional work required of graduate students.  PREREQ CSD 422   Shared Competencies Communication Skills","3 credit(s)  At least 1x fall or spring"
"Communication Sciences and Disorders","CSD 477","Speech-Language Pathology in School Settings","College of Arts and Sciences   Double Numbered with CSD 677  Historical, legislative, administrative aspects of speech-language pathology school programming. Services delivery models; classroom management; collaborative assessment; and teaching, adapting, and implementing IEPs; social, cultural, linguistic, family, and community factors; rights and responsibilities in programming. Additional work required of graduate students.  PREREQ CSD 451   Shared Competencies Critical and Creative Thinking","3 credit(s)  At least 1x fall or spring"
"Communication Sciences and Disorders","CSD 499","Honors Capstone Project","College of Arts and Sciences   Completion of an Honors Capstone Project under the supervision of a faculty member.  Repeatable 2 time(s), 3 credits maximum","1-3 credit(s)  Every semester"
"Computer Engineering","CSE 261","Digital Logic Design","College of Engineering and Computer Science   Number representations, Boolean Algebra, logic minimization, memory circuits, counters, state diagrams, state machine design, arithmetic circuits, and asynchronous circuits. Logic simulators will be used to demonstrate and provide students with design activities.  Shared Competencies Information Literacy and Technological Agility","3 credit(s)  At least 1x fall or spring"
"Computer Engineering","CSE 262","Digital Logic Design Laboratory","College of Engineering and Computer Science   Basic digital logic circuit design and implementation. Logic-circuit design and testing using a Hardware Description Language and FPGAs. Digital system design, including coding, testing, synthesis, troubleshooting and documentation.  COREQ CSE 261","1 credit(s)  At least 1x fall or spring"
"Computer Engineering","CSE 280","International Course","College of Engineering and Computer Science   Offered through SUAbroad by educational institution outside the United States. Student registers for the course at the foreign institution and is graded according to that institution’s practice. SUAbroad works with the S.U. academic department to assign the appropriate course level, title, and grade for the student’s transcript.  Repeatable","1-12 credit(s)  Irregularly"
"Computer Engineering","CSE 283","Introduction to Object-Oriented Design","College of Engineering and Computer Science   Present fundamental software design concepts of functional decomposition and object-oriented design. Use both C++ and Java to implement design projects which will be completed to demonstrate the design concepts.  PREREQ CIS 151  Shared Competencies Information Literacy and Technological Agility ; Critical and Creative Thinking","3 credit(s)  At least 1x fall or spring"
"Computer Engineering","CSE 381","Computer Architecture","College of Engineering and Computer Science   Data representation, memory hierarchies, protection, specialized processors, multiple computers, performance evaluation, and reliability.  PREREQ CSE 261","3 credit(s)  At least 1x fall or spring"
"Computer Engineering","CSE 382","Algorithms & Data Structures","College of Engineering and Computer Science   Data structures and algorithms implemented in high-level language. Nonnumeric processing, including database management. Types, structures, pointers, linked lists, recursion, iteration, retrieval, pattern recognition, and context processing.  PREREQ CSE 283","3 credit(s)  At least 1x fall or spring"
"Computer Engineering","CSE 384","Systems and Network Programming","College of Engineering and Computer Science   Unix programming and shell scripting for systems and network software. Makefiles, compilers, linkers, debuggers, software with multiple source files. Dynamic memory allocation, system calls, C programming, pointers, concurrent/parallel programming, defensive programming techniques, network programming.  PREREQ CSE 283 or CIS 351  Shared Competencies Information Literacy and Technological Agility","3 credit(s)  At least 1x fall or spring"
"Computer Engineering","CSE 389","Web System Architecture and Programming","College of Engineering and Computer Science   Issues involved in architecting and programming Web servers and clients. Topics include Java Socket Programming; Java Thread Programming; HTTP; Apache HTTP Server; PHP/Python scripting; Java Servlets; JSP.  PREREQ CIS 351  OR CSE 283   Shared Competencies Information Literacy and Technological Agility","3 credit(s)  At least 1x fall or spring"
"Computer Engineering","CSE 397","Microcontroller Laboratory","College of Engineering and Computer Science   Fundamentals of microcontrollers.  Concepts include architecture, programming, interfacing, and communication with analog and digital components.  PREREQ CSE 262  Shared Competencies Information Literacy and Technological Agility ; Critical and Creative Thinking","3 credit(s)  At least 1x fall or spring"
"Computer Engineering","CSE 398","Embedded and Mobile Systems Laboratory","College of Engineering and Computer Science   Design and testing of embedded systems with an operating system. Rapid prototyping and design methods. Interfacing and network communication with mobile devices.  COREQ CSE 384","3 credit(s)  At least 1x fall or spring"
"Computer Engineering","CSE 400","Selected Topics","College of Engineering and Computer Science   Exploration of a topic (to be determined) not covered by the standard curriculum but of interest to faculty and students in a particular semester.  Repeatable","1-6 credit(s)  Upon sufficient interest"
"Computer Engineering","CSE 418","Deep Learning","College of Engineering and Computer Science   Basic classification models, deep neural networks, recurrent neural networks, their software implementations, and state-of-art deep learning frameworks on CPU and GPU.","3 credit(s)  Upon sufficient interest"
"Computer Engineering","CSE 444","Mobile Application Programming","College of Engineering and Computer Science   Crosslisted with CIS 444  Double Numbered with CSE 651  Development of applications for different mobile devices. Creating effective user interfaces, efficient use of persistent storage, network services, GPS, maps and sensors. Additional work required of graduate students.","3 credit(s)  Upon sufficient interest"
"Computer Engineering","CSE 458","Data Networks: Basic Principles","College of Engineering and Computer Science   Crosslisted with CIS 458, ELE 458  Data communication networks, multilayer network architecture, data transmission fundamentals, network protocols, local and wide area networks, transport and application protocols.","3 credit(s)  Upon sufficient interest"
"Computer Engineering","CSE 464","Introduction to VLSI Design","College of Engineering and Computer Science   Crosslisted with ELE 464   MOS VLSI technologies. CMOS digital circuits. Layout design. Simulation. Realization of digital subsystems-adders, memory, etc. Opportunities for chip fabrication and testing.  PREREQ CSE 261   Shared Competencies Information Literacy and Technological Agility ; Critical and Creative Thinking","3 credit(s)  At least 1x fall or spring"
"Computer Engineering","CSE 480","International Course","College of Engineering and Computer Science   Offered through SUAbroad by educational institution outside the United States. Student registers for the course at the foreign institution and is graded according to that institution’s practice. SUAbroad works with the S.U. academic department to assign the appropriate course level, title, and grade for the student’s transcript.  Repeatable","1-12 credit(s)  Irregularly"
"Computer Engineering","CSE 483","C# and Windows Programming","College of Engineering and Computer Science   Design and implementation of Windows 32-bit applications. Windows API techniques and Windows MFC techniques will be presented. This is a projects course.  PREREQ CSE 382  OR CIS 351","3 credit(s)  Upon sufficient interest"
"Computer Engineering","CSE 484","Introduction to Computer and Network Security","College of Engineering and Computer Science   Operating system security. Authentication. Access control. Program vulnerabilities. Malicious code. Secure programming principles. TCP/IP protocols, vulnerabilities, attacks, and countermeasures. Firewalls. Intrusion detection. Secret-key and Public-key cryptography. One-way has function. Digital Signature.  PREREQ CSE 486 OR CSE 384","3 credit(s)  At least 1x fall or spring"
"Computer Engineering","CSE 486","Design of Operating Systems","College of Engineering and Computer Science   Design, implementation, and security aspects of modern operating system components. Resource management and protection of CPU, memory, file systems, and input/output devices. Concurrent and parallel process implementation. Process synchronization. Networking. Distributed systems.  PREREQ (CIS 341 OR CSE 381) AND CSE 384 AND CIS 351","3 credit(s)  At least 1x fall or spring"
"Computer Engineering","CSE 487","Access Control, Security and Trust","College of Engineering and Computer Science   Crosslisted with CIS 487  Analytical/logical basis for trusting systems. Access requests, authorizations, certificates, credentials, jurisdiction, and delegation. Applications include distributed access control, process isolation and sharing, and access policies.  PREREQ CIS 375","3 credit(s)  Upon sufficient interest"
"Computer Engineering","CSE 488","Introduction to Internet Security","College of Engineering and Computer Science   Network attack techniques and methods to defend them. Topics include vulnerabilities of TCP/IP protocols, denial of service attacks, intrusion detection, firewalls, tracing the source of attacks, anonymous communication, IPsec, virtual private network, and PKI.  PREREQ CSE 486","3 credit(s)  Upon sufficient interest"
"Computer Engineering","CSE 491","Senior Design Project I","College of Engineering and Computer Science   Design methodology and presentation techniques for one extensive team project to be completed in the follow-up course. Focus on design processes and associated technical documentation.  Must be taken in sequence with CSE 492.  PREREQ CSE 398  or ELE 392","3 credit(s)  At least 1x fall or spring"
"Computer Engineering","CSE 492","Senior Design Project II","College of Engineering and Computer Science   Prototyping, construction, and demonstration skills for one extensive project created by a team of students. Must be taken in sequence with CSE 491  .  PREREQ CSE 491","3 credit(s)  At least 1x fall or spring"
"Computer Engineering","CSE 499","Honors Capstone Project","College of Engineering and Computer Science   Completion of an Honors Capstone Project under the supervision of a faculty member.  Repeatable 2 time(s), 3 credits maximum","1-3 credit(s)  Upon sufficient interest"
"Computer Engineering","CSE 561","Digital Machine Design","College of Engineering and Computer Science   Behavioral and structural design methods and examples using a hardware description language (VHDL). Control, arithmetic, bus systems, memory systems. Logic synthesis from hardware language descriptions.  PREREQ CSE 261","3 credit(s)  Upon sufficient interest"
"Computer Engineering","CSE 581","Introduction to Database Management Systems","College of Engineering and Computer Science   DBMS building blocks; entity-relationship and relational models; SQL/Oracle; integrity constraints; database design; file structures; indexing; query processing; transactions and recovery; overview of object relational DBMS, data warehouses, data mining.  PREREQ CSE 382  OR CIS 351   Shared Competencies Information Literacy and Technological Agility","3 credit(s)  At least 1x fall or spring"
"Computer Engineering","CSE 591","Special Problems in Computer Systems Engineering","College of Engineering and Computer Science   Students work on special projects. Instructors present new or special material.  Repeatable 29 time(s), 30 credits maximum","1-4 credit(s)  Upon sufficient interest"
"Conducting","CTG 545","Basic Conducting","Setnor School of Music   Baton technique: beat patterns, tempo indication, preparation and release, style, dynamics, cueing and eye contact.  Shared Competencies Communication Skills","2 credit(s)  Every semester"
"Conducting","CTG 546","Intermediate Conducting Choral","Setnor School of Music   Hand techniques. Vocal music techniques. Score analysis. Warm-ups. Choral literature. Elements of ensemble performance.  PREREQ CTG 545   Shared Competencies Critical and Creative Thinking ; Communication Skills","2 credit(s)"
"Conducting","CTG 548","Intermediate Conducting, Instrumental","Setnor School of Music   Hand techniques. Instrumental music techniques. Score analysis. Warm-ups. Instrumental literature.  PREREQ CTG 545   Shared Competencies Critical and Creative Thinking ; Communication Skills","2 credit(s)  At least 1x fall or spring"
"Cybersecurity Administration","CYB 233","Introduction to Computer Networking and Cloud Computing for Professional Studies","College of Professional Studies   Overview of networking technology components with an emphasis on cloud computing and cloud security . Students will also gain an understanding of cloud computing models (Infrastructure as a Service, Platform as a Service, Identification as a Service, and Software as a Service).  Shared Competencies Information Literacy and Technological Agility","3 credit(s)  At least 1x fall or spring"
"Cybersecurity Administration","CYB 323","Introduction to Information Security for Professional Studies","College of Professional Studies   Basic concepts and technologies of information security. Students who successfully complete this course will have a comprehensive overview of information security with some hands-on experience.  PREREQ CYB 233  Shared Competencies Information Literacy and Technological Agility","3 credit(s)  At least 1x fall or spring"
"Cybersecurity Administration","CYB 334","Security in the Networked Environment for Professional Studies","College of Professional Studies    Practical and theoretical knowledge of network security. Topics covered include network security threats, mitigation/defense techniques, virtual private networks (VPSs), firewalls, intrusion detection and security policies and their place in information technology (IT) and business plans.  PREREQ CYB 233 and CYB 323  Shared Competencies Information Literacy and Technological Agility","3 credit(s)  At least 1x fall or spring"
"Cybersecurity Administration","CYB 336","Leading Issues in Information Security for Professional Studies","College of Professional Studies   Leading Issues and challenges in Information security, and consideration of global perspectives related to current technology trends.  PREREQ CYB 323   Shared Competencies Information Literacy and Technological Agility","3 credit(s)  At least 1x fall or spring"
"Cybersecurity Administration","CYB 342","Information Security Policy for Professional Studies","College of Professional Studies   Introduces students to the necessary skills for developing, reviewing and implementing information security policies. Students will learn the fundamentals of effective policy writing, awareness and training along with information security frameworks important to building a successful information security policy.  PREREQ CYB 323  Shared Competencies Information Literacy and Technological Agility","3 credit(s)  At least 1x fall or spring"
"Cybersecurity Administration","CYB 346","Information Technology Management and Administration for Professional Studies","College of Professional Studies    Information technology management principles and practices. Administration of computers, operating systems, and applications. Tools and techniques for managing information technology operations. Includes labs.  PREREQ CYB 233  Shared Competencies Information Literacy and Technological Agility","3 credit(s)  At least 1x fall or spring"
"Cybersecurity Administration","CYB 402","Digital Forensics for Professional Studies","College of Professional Studies   The fundamentals of the forensic process, evidence handling, and quality assurance as they apply to digital forensics. Emphasis on evidence handling and quality assurance as they apply to digital forensics.  PREREQ CYB 323  Shared Competencies Information Literacy and Technological Agility","3 credit(s)  At least 1x fall or spring"
"Cybersecurity Administration","CYB 425","Enterprise Risk Management for Professional Studies","College of Professional Studies    A multidisciplinary perspective of risk assessment, modeling, and management. Topics include: concepts of personal accountability versus governance and policy; how organizations define and measure risk and loss; and plan for contingencies.  Shared Competencies Information Literacy and Technological Agility","3 credit(s)  At least 1x fall or spring"
"Cybersecurity Administration","CYB 476","Applied Information Security for Professional Studies","College of Professional Studies   This course is intended to explore how to apply information security technologies and approaches to real-life systems and services.  PREREQ CYB 323  Shared Competencies Information Literacy and Technological Agility","3 credit(s)  At least 1x fall or spring"
"World Language Program: Danish","DAN 180","International Course","College of Arts and Sciences   Offered through SUAbroad by educational institution outside the United States. Student registers for the course at the foreign institution and is graded according to that institution’s practice. SUAbroad works with the SU academic department to assign the appropriate course level, title, and grade for the student’s transcript.  Repeatable, 12 credits maximum","1-12 credit(s)  Irregularly"
"Dance Appreciation & Practice","DAP 228","Basic Social Ballroom Dance","School of Education   Basic skills of social dance, including the fox-trot, cha-cha, waltz, swing, rumba, polka, and novelty dances. Also introduction tango, merengue, and samba. Enroll as an individual or with partner. No experience necessary.","1 credit(s)  Every semester"
"Dance Appreciation & Practice","DAP 229","Intermediate Social Ballroom Dance","School of Education   Ideal for anyone with previous ballroom dance experience or in any form of dance. Emphasis on styling and upper level dance patterns.","1-2 credit(s)  Every semester"
"Dance Appreciation & Practice","DAP 231","Introduction to Dance","School of Education   Fundamental skills involved in jazz, modern, ballet, and aerobic dance.","1 credit(s)  At least 1x fall or spring"
"Dance Appreciation & Practice","DAP 233","African Dance","School of Education   Dance styles and rhythms from Africa and the Caribbean. Emphasizes folkloric dance of these regions. No dance experience necessary.","1 credit(s)  At least 1x fall or spring"
"Dance Appreciation & Practice","DAP 234","Tap I","School of Education   An introduction to the history and practice of tap dance with an
emphasis on styles, musicality, and technique.","1 credit(s)  Every semester"
"Dance Appreciation & Practice","DAP 235","Beginning Jazz I","School of Education   Basic vocabulary of jazz dance. Emphasizes strength, technique, coordination, musicality, and appreciation of the art form. No dance experience necessary.","1-2 credit(s)  At least 1x fall or spring"
"Dance Appreciation & Practice","DAP 236","Beginning Jazz II","School of Education   Continuation of DAP 235  . Emphasizes technical development, musicality, and longer combinations.","1-2 credit(s)  At least 1x fall or spring"
"Dance Appreciation & Practice","DAP 237","Intermediate Jazz I","School of Education   For students with training in jazz. Emphasizes mastering techniques and developing personal style.","1-2 credit(s)  At least 1x fall or spring"
"Dance Appreciation & Practice","DAP 238","Intermediate Jazz II","School of Education   Continuation of DAP 237  . Challenging warm-ups, combinations, and repertory.","1-2 credit(s)  At least 1x fall or spring"
"Dance Appreciation & Practice","DAP 239","Beginning Ballet I","School of Education   Develops basic understanding of ballet. Develops skills in alignment, technique, and movement. No dance experience necessary.","1-2 credit(s)  At least 1x fall or spring"
"Dance Appreciation & Practice","DAP 241","Beginning Ballet II","School of Education   Continuation of DAP 239  . Further development of technical phrases, positions, center work, and ballet vocabulary.","1-2 credit(s)  At least 1x fall or spring"
"Dance Appreciation & Practice","DAP 242","Intermediate Ballet I","School of Education   For students with previous ballet training. Challenging center work, introduction of developed technical phrases, and repertory.","1-2 credit(s)  At least 1x fall or spring"
"Dance Appreciation & Practice","DAP 243","Intermediate Ballet II","School of Education   Continuation of DAP 242  . Emphasizes developing complexity in precision, strength, alignment, and performance skills.","1-2 credit(s)  At least 1x fall or spring"
"Dance Appreciation & Practice","DAP 244","Beginning Modern I","School of Education   Introduces basic vocabulary including correct placement, technique and quality of movement.","1-2 credit(s)  At least 1x fall or spring"
"Dance Appreciation & Practice","DAP 245","Beginning Modern II","School of Education   Continuation of DAP 244  . Emphasizes technical development and proper alignment.","1-2 credit(s)  Irregularly"
"Dance Appreciation & Practice","DAP 246","Intermediate Modern I","School of Education   For students with previous training in modern dance. Emphasizes technique or style developed by Graham, Horton, Humphrey, or Limon.","1-2 credit(s)  At least 1x fall or spring"
"Dance Appreciation & Practice","DAP 247","Intermediate Modern II","School of Education   Continuation of DAP 246  . Students continue to master and refine technique, lengthy combination skills, and repertory.","1-2 credit(s)  Irregularly"
"Dance Appreciation & Practice","DAP 248","Improvisation","School of Education   Basic improvisation for use in choreography and improvisational settings. Develops spontaneity of movement.","1 credit(s)  Irregularly"
"Dance Appreciation & Practice","DAP 249","Latin & Salsa Dance","School of Education   Introduction to Latin American dancing including Salsa, Merengue, Bachata, Samba. Develop dance skills for use in social settings and gain appreciation of artistic, athletic, and cultural qualities of dance. Covers partnering, style, rhythm, and music.","1 credit(s)  Every semester"
"Dance Appreciation & Practice","DAP 251","Hip Hop Dance","School of Education   This course introduces students to origins and techniques that constitute Hip Hop dance. Students will learn about Hip Hop dance as a part of hip hop culture that can contribute to personal and societal awareness.","1 credit(s)  Every semester"
"Dance Appreciation & Practice","DAP 252","East Coast Swing","School of Education   This course is for those who have no dance experience and those who have done other styles of dance. East coast swing and Lindy hop will be introduced in their historic and musical context.","1 credit(s)  Every semester"
"Dance Appreciation & Practice","DAP 253","West Coast Swing","School of Education   This course is for those who have no dance experience and those who have done other styles of dance. West Coast Swing fundamentals, technique and musicality will be emphasized as well as current musical trends.","1 credit(s)  Every semester"
"Dance Appreciation & Practice","DAP 254","Bellydance","School of Education   Students will learn the fundamental movements of Belly Dance. Introduction to isolations, figure eights, undulations, shimmies, footwork, dance steps and improvisation. Body awareness and tempo will be studied in conjunction with eight Middle Eastern rhythms.","1 credit(s)  Every semester"
"Dance Appreciation & Practice","DAP 255","Tap II","School of Education   Further development of tap dance knowledge, technique,
and artistry  PREREQ DAP 234","1 credit(s)  At least 1x fall or spring"
"Dance Appreciation & Practice","DAP 280","International Course","School of Education   Offered through SUAbroad by educational institution outside the United States. Student registers for the course at the foreign institution and is graded according to that institution’s practice. SUAbroad works with the S.U. academic department to assign the appropriate course level, title, and grade for the student’s transcript.  Repeatable","1-12 credit(s)  Irregularly"
"Dance Appreciation & Practice","DAP 300","Selected Topics","School of Education   Exploration of a topic (to be determined) not covered by the standard curriculum but of interest to faculty and students in a particular semester.  Repeatable","1-6 credit(s)  At least 1x fall or spring"
"Dance Appreciation & Practice","DAP 368","History and Appreciation of Western Dance","School of Education   Histories of ballet, modern, tap and jazz dance, and their impact on dance as we know it today. Readings, discussion, viewing and demonstration. No dance experience necessary.","3 credit(s)  Odd academic yr e.g. 2007-8"
"Dance Appreciation & Practice","DAP 423","Basic Concepts of Choreography","School of Education   Exploration and definition of the shape and content of dance. Improvisation, motivation, style, purpose, and precise movement. Factors contributing to performance and choreography. Prior completion of at least three DAP technique classes.  Shared Competencies Critical and Creative Thinking","3 credit(s)  Even Academic Yr e.g. 2004-5"
"Double Bass","DBS 140","Double Bass/Non Mus Major","Setnor School of Music   For non-music students.  Repeatable 1 time(s), 4 credits maximum","1-4 credit(s)  Every semester"
"Double Bass","DBS 145","Double Bass/Music Majors","Setnor School of Music   For music students.  Shared Competencies Communication Skills","1-4 credit(s)  Every semester"
"Double Bass","DBS 146","Double Bass/Music Majors","Setnor School of Music   For music students.  Shared Competencies Communication Skills","1-4 credit(s)  Every semester"
"Double Bass","DBS 240","Double Bass/Non Mus Major","Setnor School of Music   For non-music students.  Repeatable 1 time(s), 4 credits maximum","1-4 credit(s)  Every semester"
"Double Bass","DBS 245","Double Bass/Music Majors","Setnor School of Music   For music students.  Shared Competencies Communication Skills","1-4 credit(s)  Every semester"
"Double Bass","DBS 246","Double Bass/Music Majors","Setnor School of Music   For music students.  Shared Competencies Communication Skills","1-4 credit(s)  Every semester"
"Double Bass","DBS 340","Double Bass/Non Mus Major","Setnor School of Music   For non-music students.  Repeatable 1 time(s), 4 credits maximum","1-4 credit(s)  Every semester"
"Double Bass","DBS 345","Double Bass/Music Majors","Setnor School of Music   For music students.  Shared Competencies Communication Skills","1-4 credit(s)  Every semester"
"Double Bass","DBS 346","Double Bass/Music Majors","Setnor School of Music   For music students.  Shared Competencies Communication Skills","1-4 credit(s)  Every semester"
"Double Bass","DBS 349","Double Bass/Perform Honor","Setnor School of Music   Repeatable 1 time(s), 4 credits maximum  Shared Competencies Communication Skills","1-4 credit(s)  Every semester"
"Double Bass","DBS 440","Double Bass/Non Mus Major","Setnor School of Music   For non-music students.  Repeatable 1 time(s), 4 credits maximum","1-4 credit(s)  Every semester"
"Double Bass","DBS 445","Double Bass/Music Majors","Setnor School of Music   For music students.  Shared Competencies Communication Skills","1-4 credit(s)  Every semester"
"Double Bass","DBS 446","Double Bass/Music Majors","Setnor School of Music   For music students.  Shared Competencies Communication Skills","1-4 credit(s)  Every semester"
"Double Bass","DBS 449","Double Bass/Perform Honor","Setnor School of Music   Repeatable 1 time(s), 4 credits maximum  Shared Competencies Communication Skills","1-4 credit(s)  Every semester"
"Double Bass","DBS 540","Double Bass/Non Mus Major","Setnor School of Music   For non-music students.  Repeatable 1 time(s), 4 credits maximum","1-4 credit(s)  Every semester"
"Double Bass","DBS 545","Double Bass/Music Majors","Setnor School of Music   For music students.","1-4 credit(s)  Every semester"
"Double Bass","DBS 546","Double Bass/Music Majors","Setnor School of Music   For music students.","1-4 credit(s)  Every semester"
"Design","DES 101","Digital Tools for Designers I","School of Design   Introduction to digital design software processes to create and manipulate vector and raster-based imagery and gain an understanding of publication software for layout and printed media.  COREQ DES 103  Shared Competencies Information Literacy and Technological Agility","3 credit(s)  At least 1x fall or spring"
"Design","DES 102","Digital Tools for Designers II","School of Design   Builds on the core concepts and skills learned in DES 101. This course introduces students to digital 3D rendering, motion graphics and basic online presence.  PREREQ DES 101 and DES 103  COREQ CMD 104 OR EDI 104 OR FAS 104 OR IND 104 OR DES 104  Shared Competencies Communication Skills","3 credit(s)  At least 1x fall or spring"
"Design","DES 103","Analog Design Tools","School of Design   This course introduces students to two and three-dimensional visualization methods for the design fields. These methods will include hand drawing as well as modeling with paper/card, wood and plastic.  COREQ DES 101  Shared Competencies Critical and Creative Thinking ; Communication Skills","3 credit(s)  At least 1x fall or spring"
"Design","DES 104","Fundamentals of Design","School of Design   This course introduces students to the design process. Students will learn methods for ideation and realization of solutions to design problems, as well as practicing design presentation methods.  PREREQ DES 101 and DES 103  COREQ DES 102  Shared Competencies Critical and Creative Thinking ; Information Literacy and Technological Agility","3 credit(s)  At least 1x fall or spring"
"Design","DES 113","History of Modern Design: 1850-Present","School of Design   Lectures, readings, discussion, and written assignments develop visual literacy, critical, and communication skills integral to understanding design within its historical, social, and cultural context.","3 credit(s)  Every semester"
"Design","DES 114","Design, Cultural Traditions and the Environment","School of Design   Evolution of exterior and interior architecture and decorative arts in relation to environment and mode of life throughout history. Traces design history through the lens of sustainable practices.","3 credit(s)  At least 1x fall or spring"
"Design","DES 121","Design Odyssey","School of Design   A gateway experience exploring the nature of design creativity and multi-disciplinary problem solving.","3 credit(s)"
"Design","DES 143","Visual Presentation and Drawing for Designers","School of Design   Crosslisted with EDI 143   Drawing techniques in freehand sketching and rendered presentations for design practice. Problems in quick techniques and various media.","3 credit(s)  At least 1x fall or spring"
"Design","DES 144","Drafting for Designers","School of Design   Crosslisted with EDI 144   Orthographic Drawing techniques and practices for designing.","3 credit(s)  At least 1x fall or spring"
